c:\users\mark\owncloud\muelheim group\projects\gas phase background\ex340_cec356_au n2 largearea.vms
Pr:Au4p
	Characteristic Energy eV	1486.61	Acquisition Time s	2
KE_Pr:Au4p	BE_Pr:Au4p	CPS_Pr:Au4p
979.21	507.4	11.7469
979.31	507.3	93.1273
979.41	507.2	64.8076
979.51	507.1	88.338
979.61	507	224.818
979.71	506.9	176.799
979.81	506.8	57.7789
979.91	506.7	-1.34083
980.01	506.6	97.4894
980.11	506.5	150.47
980.21	506.4	0
980.31	506.3	0
980.41	506.2	0
980.51	506.1	0
980.61	506	0
980.71	505.9	0
980.81	505.8	0
980.91	505.7	0
981.01	505.6	0
981.11	505.5	0
981.21	505.4	0
981.31	505.3	0
981.41	505.2	0
981.51	505.1	0
981.61	505	0
981.71	504.9	0
981.81	504.8	0
981.91	504.7	0
982.01	504.6	0
982.11	504.5	0
982.21	504.4	0
982.31	504.3	0
982.41	504.2	0
982.51	504.1	0
982.61	504	0
982.71	503.9	0
982.81	503.8	0
982.91	503.7	0
983.01	503.6	0
983.11	503.5	0
983.21	503.4	0
983.31	503.3	0
983.41	503.2	0
983.51	503.1	0
983.61	503	0
983.71	502.9	0
983.81	502.8	0
983.91	502.7	0
984.01	502.6	0
984.11	502.5	0
984.21	502.4	0
984.31	502.3	0
984.41	502.2	0
984.51	502.1	0
984.61	502	0
984.71	501.9	0
984.81	501.8	0
984.91	501.7	0
985.01	501.6	0
985.11	501.5	0
985.21	501.4	0
985.31	501.3	0
985.41	501.2	0
985.51	501.1	0
985.61	501	0
985.71	500.9	0
985.81	500.8	0
985.91	500.7	0
986.01	500.6	0
986.11	500.5	0
986.21	500.4	0
986.31	500.3	0
986.41	500.2	0
986.51	500.1	0
986.61	500	0
